Ngay,Nam,Gia_Mua,Gia_Ban,Gia_TrungBinh,Nguon
2023-12-01,2023,60852707.99508094,60247208.41304034,60549958.204060644,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-04,2023,59523684.15874587,58931408.69447975,59227546.42661281,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-05,2023,59310087.43991834,58719937.31613807,59015012.37802821,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-06,2023,59702051.49541049,59108001.23177457,59405026.36359253,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-07,2023,59704087.35181341,59110016.83089985,59407052.091356635,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-08,2023,58777079.77445775,58192233.20953778,58484656.49199777,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-11,2023,58048164.7563779,57470571.077209964,57759367.916793935,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-12,2023,58114190.65378789,57535940.00051637,57825065.32715213,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-13,2023,58270434.41312051,57690629.095577024,57980531.75434877,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-14,2023,59725208.66330291,59130927.98008598,59428068.32169445,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-15,2023,59374238.53339028,58783450.09027197,59078844.31183113,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-18,2023,59563830.49394742,58971155.56365939,59267493.02880341,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-19,2023,60141803.73284538,59543377.825055875,59842590.77895063,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-20,2023,60026735.787371196,59429454.83426303,59728095.310817115,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-21,2023,60125394.32308246,59527131.693002045,59826263.00804225,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-22,2023,60618762.0527533,60015590.29103436,60317176.171893835,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-26,2023,60426723.3683255,59825462.43928745,60126092.90380648,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-27,2023,61362177.32747232,60751608.39884076,61056892.86315654,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-28,2023,61176642.40540219,60567919.595398195,60872281.00040019,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2023-12-29,2023,60562524.64529789,59959912.45977254,60261218.55253522,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-02,2024,60683789.61251989,60079970.81040528,60381880.21146259,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-03,2024,59956263.01861182,59359683.28708335,59657973.15284759,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-04,2024,60306363.97538594,59706300.65224778,60006332.31381686,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-05,2024,60284568.759585164,59684722.30426592,59984645.531925544,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-08,2024,59842762.002734154,59247311.63454775,59545036.818640955,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-09,2024,59738643.75025814,59144229.384583935,59441436.56742104,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-10,2024,59673574.35409152,59079807.445095584,59376690.899593554,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-11,2024,59564985.83974711,58972299.413480975,59268642.62661404,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-12,2024,60696681.49660363,60092734.417035446,60394707.95681954,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-16,2024,60070531.97389361,59472815.237834975,59771673.605864294,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-17,2024,59449520.83229951,58857983.31158012,59153752.07193982,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-18,2024,59924499.532445796,59328235.85550605,59626367.693975925,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-19,2024,60269517.15140579,59669820.4633321,59969668.80736895,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-22,2024,60058019.19104771,59460426.96029102,59759223.07566937,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-23,2024,60198502.1423745,59599512.0713061,59899007.106840305,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-24,2024,59943589.19040071,59347135.56661564,59645362.37850818,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-25,2024,60118418.30934083,59520225.09233247,59819321.70083665,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-26,2024,60127656.88840053,59529371.74523237,59828514.31681646,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-29,2024,60353547.54657951,59753014.73517076,60053281.14087514,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-30,2024,60381297.693587534,59780488.761313036,60080893.22745029,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-01-31,2024,60548534.564957514,59946061.58421167,60247298.074584596,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-01,2024,60734260.18173196,60129939.18489881,60432099.68331539,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-02,2024,60197297.25109516,59598319.16899472,59897808.21004494,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-05,2024,59730277.96710147,59135946.84305071,59433112.405076094,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-06,2024,60076039.06111852,59478267.528172076,59777153.2946453,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-07,2024,60059717.49744198,59462108.3681142,59760912.93277809,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-08,2024,60081993.02647216,59484162.25008936,59783077.638280764,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-09,2024,59818867.407241076,59223654.79622375,59521261.10173242,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-12,2024,59668083.01634468,59074370.74752534,59371226.881935015,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-13,2024,58920090.66344822,58333821.10460795,58626955.884028085,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-14,2024,58843222.38336916,58257717.68303714,58550470.033203155,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-15,2024,59192087.22649986,58603111.23419639,58897599.230348125,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-16,2024,59591863.70705869,58998909.83932677,59295386.77319273,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-20,2024,60262407.61690806,59662781.67047117,59962594.64368962,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-21,2024,60095600.06228878,59497633.892514765,59796616.97740178,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-22,2024,60018334.36229366,59421137.00545492,59719735.683874294,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-23,2024,60740534.746881165,60136151.31656395,60438343.03172256,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-26,2024,60537919.496600054,59935552.13842493,60236735.8175125,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-27,2024,60775996.5116466,60171260.22794863,60473628.36979762,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-28,2024,60659899.3581912,60056318.270050004,60358108.814120606,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-02-29,2024,61026442.11484337,60419213.835093684,60722827.97496853,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-01,2024,62306074.471183404,61686113.53117164,61996094.00117753,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-04,2024,63225634.692469545,62596523.89950965,62911079.2959896,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-05,2024,63790422.17515713,63155691.6062501,63473056.89070362,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-06,2024,64329210.6353717,63689118.98725856,64009164.811315134,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-07,2024,64494195.20713103,63852461.921487935,64173328.564309485,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-08,2024,65149448.20784682,64501194.99184836,64825321.59984759,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-11,2024,65160292.250068314,64511931.13315222,64836111.69161027,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-12,2024,64487387.495229,63845721.9480128,64166554.7216209,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-13,2024,64961492.57265423,64315109.56198106,64638301.06731765,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-14,2024,64669834.333354756,64026353.39471442,64348093.86403459,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-15,2024,64538625.3515612,63896449.97492876,64217537.663244985,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-18,2024,64718880.48001061,64074911.5200105,64396896.00001056,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-19,2024,64574027.62388603,63931499.985837415,64252763.804861724,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-20,2024,64687305.048351824,64043650.27175132,64365477.66005158,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-21,2024,65514293.85174004,64862410.33082721,65188352.09128363,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-22,2024,64810978.03504293,64166092.68146042,64488535.358251676,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-25,2024,65267704.81708876,64618274.91841127,64942989.86775002,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-26,2024,65217903.30842474,64568968.947146885,64893436.12778582,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-27,2024,65747187.102384016,65092986.23569364,65420086.66903883,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-03-28,2024,66591839.9808154,65929234.60787198,66260537.294343695,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-01,2024,67192543.75010046,66523961.22522385,66858252.48766216,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-02,2024,68216271.2797595,67537502.41130419,67876886.84553185,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-03,2024,69501982.34891579,68810420.33549374,69156201.34220476,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-04,2024,69152087.42217548,68464006.95031305,68808047.18624426,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-08,2024,70518864.76018323,69817184.51381326,70168024.63699825,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-09,2024,70833146.43548957,70128339.00827077,70480742.72188017,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-10,2024,70384789.48579004,69684443.32175234,70034616.40377119,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-11,2024,71274558.82677014,70565359.23645402,70919959.03161208,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-15,2024,72180823.04520349,71462605.9004751,71821714.4728393,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-16,2024,73233264.37605117,72504575.17827952,72868919.77716535,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-17,2024,72993053.0168202,72266753.98182698,72629903.49932359,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-18,2024,73319288.84181307,72589743.67920798,72954516.26051053,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-22,2024,71932797.56200927,71217048.33253655,71574922.94727291,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-23,2024,71751696.18162131,71037748.95593354,71394722.56877743,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-24,2024,71554477.92752422,70842493.072524,71198485.50002411,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-25,2024,71562364.43726018,70850301.10952626,71206332.77339323,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-29,2024,71984693.55217141,71268427.94468713,71626560.74842927,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-04-30,2024,70327332.92555381,69627558.46858314,69977445.69706848,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-01,2024,70588213.76492882,69885843.47871062,70237028.62181972,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-02,2024,70733884.68426605,70030064.9361639,70381974.81021498,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-06,2024,71366754.6858795,70656637.72383095,71011696.20485523,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-07,2024,71254170.53574894,70545173.8140002,70899672.17487457,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-08,2024,71275015.9491593,70565811.8103617,70920413.8797605,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-09,2024,71887331.34952281,71172034.52017434,71529682.93484858,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-13,2024,72047429.82852343,71330539.9794834,71688984.90400341,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-14,2024,72572416.67202447,71850303.07329787,72211359.87266117,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-15,2024,73646501.93168318,72913700.91743758,73280101.42456038,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-16,2024,73337898.74933688,72608168.4135226,72973033.58142975,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-20,2024,75060714.72988416,74313841.94650224,74687278.33819321,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-21,2024,74710880.97288615,73967489.12240967,74339185.04764791,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-22,2024,73716921.52140093,72983419.81472033,73350170.66806063,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-23,2024,72058770.20471974,71341767.51611556,71700268.86041765,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-28,2024,72622217.7558904,71899608.623991,72260913.1899407,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-29,2024,72168453.01640789,71450358.95654315,71809405.98647553,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-05-30,2024,72248625.38848723,71529733.59357692,71889179.49103208,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-03,2024,72311549.36584112,71592031.4617034,71951790.41377227,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-04,2024,71599349.48036395,70886918.14225088,71243133.81130742,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-05,2024,72494174.19081847,71772839.12424317,72133506.65753083,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-06,2024,73007409.58905387,72280967.70259564,72644188.64582476,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-10,2024,71065288.34817027,70358171.05117355,70711729.69967191,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-11,2024,71115049.92906745,70407437.49196231,70761243.71051489,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-12,2024,71993393.99102995,71277041.81201473,71635217.90152234,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-13,2024,70890069.06800713,70184695.24643493,70537382.15722103,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-17,2024,71238041.56446455,70529205.32999228,70883623.44722842,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-18,2024,71849041.07581832,71134125.24421814,71491583.16001824,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-20,2024,72584756.09524149,71862519.71618436,72223637.90571293,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-24,2024,71864943.75632967,71149869.68910252,71507406.7227161,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-25,2024,71451646.23346534,70740684.57940102,71096165.40643318,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-26,2024,70942826.84067881,70236928.0661447,70589877.45341176,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-06-27,2024,71695305.47707653,70981919.35292652,71338612.41500153,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-01,2024,71776821.25537919,71062624.02895752,71419722.64216836,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-02,2024,71634966.82447313,70922181.08492614,71278573.95469964,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-03,2024,72769779.68583418,72045702.2760249,72407740.98092954,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-08,2024,72528044.0217681,71806371.94194952,72167207.9818588,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-09,2024,72673223.95467588,71950107.29841046,72311665.62654318,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-10,2024,73051556.57863468,72324675.41864827,72688115.99864148,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-11,2024,74384208.97165914,73644067.58885656,74014138.28025785,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-15,2024,74451386.37659913,73710576.5619066,74080981.46925287,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-16,2024,75709905.44824038,74956573.05572058,75333239.25198048,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-17,2024,75297771.41511132,74548539.85874206,74923155.6369267,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-18,2024,75190896.36056116,74442728.23757051,74816812.29906584,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-22,2024,73400445.68939187,72670092.9959651,73035269.34267849,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-23,2024,73845361.96385433,73110582.24282096,73477972.10333765,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-24,2024,74127158.54202332,73389574.87493852,73758366.70848092,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-25,2024,72055951.87348151,71338977.22797424,71697464.55072787,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-29,2024,72805339.46477267,72080908.22631723,72443123.84554495,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-30,2024,73653656.59210378,72920784.38720722,73287220.48965551,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-07-31,2024,74194493.14888196,73456239.48570901,73825366.31729549,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-01,2024,74395386.72295721,73655134.1187487,74025260.42085296,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-05,2024,72985123.7994931,72258903.66218473,72622013.73083892,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-06,2024,72746968.84760405,72023118.4113095,72385043.62945677,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-07,2024,72862008.25972158,72137013.15265968,72499510.70619063,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-08,2024,73769518.40416104,73035493.34541318,73402505.8747871,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-12,2024,74949076.84176545,74203314.88314092,74576195.86245319,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-13,2024,75065014.93407097,74318099.36258769,74691557.14832933,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-14,2024,73953439.10382734,73217583.98836638,73585511.54609686,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-15,2024,74413363.14588591,73672931.6717975,74043147.40884171,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-19,2024,75663294.1608385,74910425.5622232,75286859.86153086,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-20,2024,75813677.62486798,75059312.67337675,75436495.14912237,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-21,2024,75771715.739294,75017768.31900254,75394742.02914828,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-22,2024,74970712.62516177,74224735.38511041,74597724.00513609,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-26,2024,75839098.76307748,75084480.86493741,75461789.81400745,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-27,2024,75665948.68744674,74913053.67563136,75289501.18153906,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-28,2024,75320904.53043869,74571442.79381742,74946173.66212806,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-08-29,2024,76110681.1627784,75353360.9522035,75732021.05749096,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-03,2024,75001695.30373625,74255409.77832595,74628552.5410311,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-04,2024,75082953.98216291,74335859.91268866,74709406.94742578,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-05,2024,75253734.52692512,74504941.14854775,74879337.83773644,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-09,2024,74814507.20711114,74070084.24982646,74442295.7284688,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-10,2024,75067619.96253082,74320678.47036634,74694149.21644859,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-11,2024,74726820.55610491,73983270.10281034,74355045.32945763,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-12,2024,75967195.20397513,75211302.71438333,75589248.95917924,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-16,2024,76695985.5633385,75932841.42837992,76314413.49585922,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-17,2024,76497097.43858309,75735932.28994048,76116514.86426179,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-18,2024,76625719.24319883,75863274.27560481,76244496.75940183,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-19,2024,77031633.61840306,76265149.70180205,76648391.66010256,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-23,2024,78336707.26867555,77557237.54460913,77946972.40664235,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-24,2024,78993085.78614102,78207084.93254758,78600085.3593443,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-25,2024,79199226.54259615,78411174.53719719,78805200.53989667,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-26,2024,79631131.57683906,78838782.00891031,79234956.7928747,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-09-30,2024,78431388.4539991,77650976.62858619,78041182.54129265,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-01,2024,79488951.31307454,78698016.47413848,79093483.89360651,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-02,2024,79069790.97865874,78283026.88931885,78676408.9339888,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-03,2024,79667913.12804799,78875197.57453507,79271555.35129154,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-07,2024,79603562.35506663,78811487.10775255,79207524.7314096,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-08,2024,78690793.59035157,77907800.6193033,78299297.10482743,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-09,2024,78404176.66018292,77624035.59888758,78014106.12953526,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-10,2024,78843435.53811714,78058923.74171798,78451179.63991757,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-14,2024,79693856.77530873,78900883.07605194,79297369.92568034,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-15,2024,80377292.18023802,79577518.12869337,79977405.1544657,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-16,2024,80903630.90166703,80098619.64891413,80501125.27529058,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-17,2024,82102709.7834649,81285767.39755978,81694238.59051234,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-21,2024,83428537.6634677,82598402.96034864,83013470.31190817,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-22,2024,84424115.78767884,83584074.83456762,84004095.31112324,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-23,2024,83540220.1204795,82708974.14913145,83124597.13480547,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-24,2024,84121434.71526645,83284405.51411954,83702920.114693,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-28,2024,84267797.22424175,83429311.67972194,83848554.45198184,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-29,2024,85017668.03076042,84171721.08518073,84594694.55797058,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-30,2024,85466004.27303196,84615596.27031523,85040800.2716736,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-10-31,2024,83877633.98075804,83043030.65756643,83460332.31916223,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-01,2024,83853641.78080317,83019277.18596932,83436459.48338625,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-04,2024,83810246.66166237,82976313.85905877,83393280.26036057,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-05,2024,84038507.57192001,83202303.51647802,83620405.54419902,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-06,2024,81873617.9521609,81058955.08696528,81466286.5195631,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-07,2024,82949705.27843317,82124335.07665773,82537020.17754546,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-08,2024,82549510.85689713,81728122.68916681,82138816.77303198,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-11,2024,79921116.57904403,79125881.58820778,79523499.08362591,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-12,2024,79735837.60670021,78942446.18772808,79339141.89721414,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-13,2024,79240833.75282268,78452367.74533191,78846600.7490773,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-14,2024,78822842.22876787,78038535.34091945,78430688.78484367,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-15,2024,78932641.06417505,78147241.65060118,78539941.35738812,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-18,2024,80282342.37815864,79483513.10076404,79882927.73946135,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-19,2024,80869337.9011146,80064667.87224779,80467002.8866812,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-20,2024,81486761.47637302,80675947.92934443,81081354.70285873,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-21,2024,82286938.48985235,81468162.98249064,81877550.7361715,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-22,2024,83450978.04285298,82620620.05237684,83035799.04761492,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
2024-11-25,2024,80590322.88400395,79788429.12396412,80189376.00398403,Yahoo Finance – GC=F × USDVND (VNĐ/lượng)
